conceptType,conceptUri,code,preferredLabel,greenShare
Occupation,http://data.europa.eu/esco/occupation/11e6d39e-1295-40e7-8eea-3eb042bc7e34,5120.1.4,kucharz przemysłowy,0.0806451612903225
Occupation,http://data.europa.eu/esco/occupation/90f75f67-495d-49fa-ab57-2f320e251d7e,5120.1,kucharz/kucharka,0.02
ISCO level 4,http://data.europa.eu/esco/isco/C5120,5120,Kucharze,0.0201290322580645
ISCO level 3,http://data.europa.eu/esco/isco/C513,513,Kelnerzy i barmani,0.00444444444444444
Occupation,http://data.europa.eu/esco/occupation/a1b86a8b-ad91-4192-b386-bbf89bb11699,5131.1,gospodarz restauracji / gospodyni restauracji,0.0
Occupation,http://data.europa.eu/esco/occupation/53ed8787-3423-4843-8c63-7be1877d29e2,5131.2.1,główny kelner / główna kelnerka,0.0444444444444444
Occupation,http://data.europa.eu/esco/occupation/985400a7-362f-4f91-941a-2e149d94ac2a,5131.2.2.1,kiper piw,0.0
Occupation,http://data.europa.eu/esco/occupation/a20e4b15-a128-49b9-a06a-e790e3bd5c68,5131.2.2.2,pierwszy sommelier / pierwsza sommelière,0.0
Occupation,http://data.europa.eu/esco/occupation/2d92f7f5-d2b1-4223-92c4-23c33f8604fc,5131.2.2.3,sommelier win / sommelière win,0.0
Occupation,http://data.europa.eu/esco/occupation/499f80e3-860c-48ef-8286-be929a93e254,5131.2.2,sommelier/sommelière,0.0
Occupation,http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,5131.2,kelner/kelnerka,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5131,5131,Kelnerzy,0.006349206349206342
Occupation,http://data.europa.eu/esco/occupation/bf7d8b16-4e2c-48ef-b44e-dc25b2d0ab61,5132.1.1,barista,0.0
Occupation,http://data.europa.eu/esco/occupation/e20816a9-51d0-410b-b2c6-cbc22c1c4256,5132.1.2,barman-mixer,0.0
Occupation,http://data.europa.eu/esco/occupation/2f5e38a0-6578-4665-bdbd-e2ab505be140,5132.1,barman/barmanka,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5132,5132,Barmani,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C514,514,"Fryzjerzy, kosmetyczki i pokrewni",0.002178649237472765
Occupation,http://data.europa.eu/esco/occupation/4e0c14d6-b170-40f1-bcdc-703c0b92109b,5141.1.1,fryzjer męski / fryzjerka męska,0.0
Occupation,http://data.europa.eu/esco/occupation/55f6380c-7511-4c33-8fc4-c74f10f524fa,5141.1.2,asystent fryzjera / asystentka fryzjera,0.0
Occupation,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e,5141.1.3,stylista fryzur / stylistka fryzur,0.0
Occupation,http://data.europa.eu/esco/occupation/f60dc59b-7681-45d4-8114-b3a646e02ab2,5141.1.4,fryzjer filmowo-teatralny,0.0
Occupation,http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,5141.1,fryzjer/fryzjerka,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5141,5141,Fryzjerzy,0.0
Occupation,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0,5142.1,kosmetyczka,0.0
Occupation,http://data.europa.eu/esco/occupation/d3fd0898-51f7-42a3-8f44-09408fc796f6,5142.2,pracownik salonu piękności / pracownica salonu piękności,0.0
Occupation,http://data.europa.eu/esco/occupation/72413d91-f212-4ad6-bf95-8b78a37c041a,5142.3,specjalista ds. depilacji,0.0
Occupation,http://data.europa.eu/esco/occupation/5dd01019-3999-4d90-bc8a-7a04b0b208b0,5142.4,wizażysta i stylista fryzur / wizażystka i stylistka fryzur,0.0
Occupation,http://data.europa.eu/esco/occupation/49713da4-4e97-4f82-bd1c-16ce7f9179b7,5142.5,charakteryzator/charakteryzatorka,0.0
Occupation,http://data.europa.eu/esco/occupation/bced9b86-d4e7-42f8-bb47-acb2001b9bd0,5142.6,manikiurzysta/manikiurzystka,0.0
Occupation,http://data.europa.eu/esco/occupation/1978c6ff-37b4-48f1-9aa6-88b9c568f74f,5142.7,masażysta/masażystka,0.0
Occupation,http://data.europa.eu/esco/occupation/489b9a38-89a2-425c-95b9-79cec66379e1,5142.8,pedikiurzysta/pedikiurzystka,0.0
Occupation,http://data.europa.eu/esco/occupation/d5ce0c23-6f8a-459f-9bf9-a7cb9768740a,5142.9,stylista osobisty/stylistka osobista,0.0
Occupation,http://data.europa.eu/esco/occupation/2d5a50c6-0bf4-45c3-805c-44d1bf1e3d12,5142.10,pracownik spa / pracownica spa,0.0
Occupation,http://data.europa.eu/esco/occupation/be375e11-9a70-47cb-8091-711c94ed0c13,5142.11,konsultant w solarium / konsultantka w solarium,0.0
Occupation,http://data.europa.eu/esco/occupation/763f82c2-81e3-48d2-9cdf-f532b5016a1f,5142.12,konsultant ds. odchudzania i odżywania / konsultantka ds. odchudzania i odżywiania,0.037037037037037
ISCO level 4,http://data.europa.eu/esco/isco/C5142,5142,Kosmetyczki i pokrewni,0.0030864197530864165
ISCO level 3,http://data.europa.eu/esco/isco/C515,515,Gospodarze budynków i domów,0.03300551398955653
Occupation,http://data.europa.eu/esco/occupation/e65a9b0e-7347-4f6e-945e-aaeee976ef6e,5151.1,kamerdyner,0.0
Occupation,http://data.europa.eu/esco/occupation/fae51298-03a8-4df4-829a-685dddc1580e,5151.2,przełożony serwisu sprzątającego / przełożona serwisu sprzątającego,0.0571428571428571
ISCO level 4,http://data.europa.eu/esco/isco/C5151,5151,"Pracownicy obsługi technicznej biur, hoteli i innych obiektów",0.02857142857142855
Occupation,http://data.europa.eu/esco/occupation/2171a849-4065-411c-8390-835b7782ed8b,5152.1,osoba prowadząca pensjonat,0.0851063829787234
Occupation,http://data.europa.eu/esco/occupation/74cbe6fb-336f-4f3f-8c8f-7645b279a231,5152.2.1,majordomus,0.0
Occupation,http://data.europa.eu/esco/occupation/6d50f735-dca9-4a02-96dc-e4310ed98ae2,5152.2,organizator usług domowych / organizatorka usług domowych,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5152,5152,Pracownicy usług domowych,0.028368794326241134
Occupation,http://data.europa.eu/esco/occupation/96430121-2757-4e96-9d6f-7517b25db4f7,5153.1.2,opiekun domu,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/589efb6c-9080-40b2-ab6a-144955675967,5153.1.3,kościelny,0.0
Occupation,http://data.europa.eu/esco/occupation/1822bfc2-e735-449f-ba00-ca71eb5c062b,5153.1,gospodarz domu,0.0833333333333333
ISCO level 4,http://data.europa.eu/esco/isco/C5153,5153,Gospodarze budynków,0.040598290598290565
ISCO level 3,http://data.europa.eu/esco/isco/C516,516,Inni pracownicy usług osobistych,0.023412157569576774
Occupation,http://data.europa.eu/esco/occupation/6b0ad7c0-a37f-45c6-a486-ee943a11429e,5161.1,astrolog,0.0
Occupation,http://data.europa.eu/esco/occupation/a1d0eb6b-20ac-4a2c-a7c1-9b016ea92b24,5161.2,wróżbita/wróżbiarka,0.0
Occupation,http://data.europa.eu/esco/occupation/31d0e6b8-64ae-4b04-b988-dbee03a4aaa9,5161.3,medium,0.0
Occupation,http://data.europa.eu/esco/occupation/fd8b68c0-7341-44bb-855d-9b1254eade33,5161.4,parapsycholog,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5161,5161,"Astrologowie, wróżbici i pokrewni",0.0
Occupation,http://data.europa.eu/esco/occupation/d5954a2b-a525-45b7-b6d9-b62efafc6c78,5162.1,osoba do towarzystwa dla starszej osoby,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5162,5162,Osoby do towarzystwa,0.0
Occupation,http://data.europa.eu/esco/occupation/aac0c510-f238-4dbe-beeb-1d7b73f4552c,5163.1,pracownik cmentarza,0.0769230769230769
Occupation,http://data.europa.eu/esco/occupation/dc34c345-caf9-4ab7-b496-e18a572194ba,5163.2,tanatoprakser,0.0
Occupation,http://data.europa.eu/esco/occupation/d7607255-746f-4ad4-bb4e-812e73d24983,5163.3,pracownik zakładu pogrzebowego,0.0
Occupation,http://data.europa.eu/esco/occupation/857ed740-f4ae-43d0-8295-d6181f1d7eed,5163.4,kierownik zakładu usług pogrzebowych,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5163,5163,Pracownicy zakładów pogrzebowych i laboranci sekcyjni,0.019230769230769225
Occupation,http://data.europa.eu/esco/occupation/5a940ae0-3fa4-40f9-8ca4-17bf792da243,5164.1.1,opiekun zwierząt,0.0476190476190476
Occupation,http://data.europa.eu/esco/occupation/15dfabf5-71e0-400e-af48-4c6f92ef4392,5164.1.2,pracownik hotelu dla zwierząt,0.0285714285714285
Occupation,http://data.europa.eu/esco/occupation/f7066fc0-5f2f-43a9-bd35-a99e6119490d,5164.1.3,opiekun dzikich zwierząt,0.121212121212121
Occupation,http://data.europa.eu/esco/occupation/0b14d5d7-1bbe-4403-b9e6-7b0f37fc44fc,5164.1,pracownik ds. opieki nad zwierzętami,0.04
Occupation,http://data.europa.eu/esco/occupation/65a9366c-d4d3-484d-a577-c63d335987da,5164.2.1.1.1,instruktor psów przewodników,0.0
Occupation,http://data.europa.eu/esco/occupation/2662ed6c-a705-4895-8e9d-0a85c08ad908,5164.2.1.1,trener psów / trenerka psów,0.0277777777777777
Occupation,http://data.europa.eu/esco/occupation/4ac3c3a0-eb56-491f-8d21-1e5539a05b54,5164.2.1.2,trener koni/trenerka koni,0.0263157894736842
Occupation,http://data.europa.eu/esco/occupation/fc1da244-880f-407d-bfa7-789a2f468ea0,5164.2.1,treser zwierząt,0.0149253731343283
Occupation,http://data.europa.eu/esco/occupation/1ee1b792-4d5f-4555-be4e-ce7e4c05d1a9,5164.2,treser i opiekun zwierząt,0.0526315789473684
Occupation,http://data.europa.eu/esco/occupation/7ceb2340-339c-4367-bc4e-e08f57c992f6,5164.3,pracownik schroniska dla zwierząt,0.0256410256410256
Occupation,http://data.europa.eu/esco/occupation/701f9161-72e4-4ff3-a9e8-8e6352664ef0,5164.5,asystent weterynarza wykonujący korektę i pielęgnację kopyt bydła,0.111111111111111
Occupation,http://data.europa.eu/esco/occupation/2b292d4d-1905-45ec-a7c0-1ca7b45a4162,5164.6,hodowca psów,0.054054054054054
Occupation,http://data.europa.eu/esco/occupation/bc1748c7-29d6-43d5-a304-6b74f317ac26,5164.8,kierownik schroniska dla psów,0.024390243902439
Occupation,http://data.europa.eu/esco/occupation/84cdc2ef-ee7c-42b1-be19-5e1c6b537f8f,5164.9,opiekun zwierząt domowych,0.05
Occupation,http://data.europa.eu/esco/occupation/62204bd8-98b5-418f-b189-7333904cbde7,5164.10,szef zespołu opiekunów zwierząt w zoo,0.0714285714285714
ISCO level 4,http://data.europa.eu/esco/isco/C5164,5164,Opiekunowie zwierząt domowych i pracownicy zajmujący się zwierzętami,0.04637854152486378
Occupation,http://data.europa.eu/esco/occupation/4666cccf-cfbc-4296-95b5-67dad2f620d2,5165.1.1,instruktor nauki jazdy autobusem,0.0
Occupation,http://data.europa.eu/esco/occupation/834aab9b-2246-4c3e-ab4a-cf3de1267e1a,5165.1.2,instruktor nauki jazdy samochodem osobowym,0.0
Occupation,http://data.europa.eu/esco/occupation/259d9967-2189-4b98-be32-9d3169b02e1b,5165.1.3,instruktor nauki jazdy motorem,0.0
Occupation,http://data.europa.eu/esco/occupation/c29f1a42-25cb-4192-9bc1-cc7560c00590,5165.1.4,instruktor nauki jazdy samochodem ciężarowym,0.0
Occupation,http://data.europa.eu/esco/occupation/bca2528a-5a87-4576-a3b5-1edbbce40a9f,5165.1,instruktor nauki jazdy,0.0
Occupation,http://data.europa.eu/esco/occupation/2c027db0-d2a6-43f0-9c4a-caff27c7c54a,5165.2,instruktor żeglarstwa,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5165,5165,Instruktorzy nauki jazdy,0.0
Occupation,http://data.europa.eu/esco/occupation/d1fc31d2-38e1-4000-85b7-3f82d2fbed9e,5169.1,host/hostessa,0.0
Occupation,http://data.europa.eu/esco/occupation/f84aae41-28cc-4aa0-a0df-e7c3030516fd,5169.2,doradca matrymonialny / doradczyni matrymonialna,0.0
Occupation,http://data.europa.eu/esco/occupation/db20c08e-819e-4410-91e2-6ac06add4e27,5169.3,osoba do towarzystwa,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5169,5169,Pracownicy usług osobistych gdzie indziej niesklasyfikowani,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C521,521,Osoby prowadzące sprzedaż uliczną i targową,0.0259136212624584
Occupation,http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,5211.1,sprzedawca na targowisku i bazarze,0.0232558139534883
ISCO level 4,http://data.europa.eu/esco/isco/C5211,5211,Osoby prowadzące sprzedaż na stoiskach i targach,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/e982a28b-9de2-460c-b85d-0f65ea0aa3ca,5212.1,sprzedawca uliczny żywności,0.0285714285714285
ISCO level 4,http://data.europa.eu/esco/isco/C5212,5212,Uliczni sprzedawcy żywności,0.0285714285714285
ISCO level 3,http://data.europa.eu/esco/isco/C522,522,Pracownicy sprzedaży w sklepach,0.001932347658199659
Occupation,http://data.europa.eu/esco/occupation/bf89925d-00a1-4f94-ab3b-2148c887af33,5221.1,przedsiębiorca prowadzący jednostkę handlu detalicznego,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5221,5221,Właściciele sklepów,0.0
Occupation,http://data.europa.eu/esco/occupation/c76dda38-938c-404e-8a6d-78c8705eebc0,5222.1.1,kierownik kas,0.0
Occupation,http://data.europa.eu/esco/occupation/bdfb48e0-79dc-4b63-8470-db2e03b37326,5222.1,kierownik w sklepie,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5222,5222,Kierownicy sklepów,0.0
Occupation,http://data.europa.eu/esco/occupation/38395ab3-766c-4c6c-8d96-430eff19ec8d,5223.1,przedstawiciel leasingowy,0.0
Occupation,http://data.europa.eu/esco/occupation/099a901f-91a7-4d26-af2e-f385247dcf20,5223.2,doradca handlowy ds. części zamiennych,0.0277777777777777
Occupation,http://data.europa.eu/esco/occupation/f8da6546-0c8a-4bd0-a952-6f3c253c9aba,5223.3,osobisty doradca ds. wizerunku i zakupów,0.0
Occupation,http://data.europa.eu/esco/occupation/9ba74e8a-c40c-4228-9998-eb3c7a5c11df,5223.4,sprzedawca/sprzedawczyni,0.0
Occupation,http://data.europa.eu/esco/occupation/73357956-f607-4baa-9ce6-03beb9b39da2,5223.5,specjalista ds. administracji sprzedaży,0.0
Occupation,http://data.europa.eu/esco/occupation/0b15375e-dfdd-4047-9efb-096e0aaee7d2,5223.6,asystent sprzedaży / asystentka sprzedaży,0.0
Occupation,http://data.europa.eu/esco/occupation/0d9eed6b-4908-4112-bf37-ae08e2f0f326,5223.7.1,sprzedawca broni i amunicji,0.0
Occupation,http://data.europa.eu/esco/occupation/a10222e7-1940-4ca3-86c1-99b115535969,5223.7.2,sprzedawca sprzętu audiowizualnego,0.0
Occupation,http://data.europa.eu/esco/occupation/3a17bd32-8a00-47cb-82aa-2b5660cf1192,5223.7.3,sprzedawca sprzętu audiologicznego,0.0
Occupation,http://data.europa.eu/esco/occupation/2e9c9404-0d86-453c-9001-3a0cd1d1323b,5223.7.4,sprzedawca produktów cukierniczych i pieczywa,0.0
Occupation,http://data.europa.eu/esco/occupation/63d99701-1a6c-4c57-87c8-4b0d5c0b4408,5223.7.5,sprzedawca napojów,0.0
Occupation,http://data.europa.eu/esco/occupation/1246764a-ce7c-45e8-9675-e445d145e818,5223.7.6,sprzedawca księgarz,0.0
Occupation,http://data.europa.eu/esco/occupation/71bac871-7594-4d86-a19f-592079bd8154,5223.7.7,sprzedawca materiałów budowlanych,0.0285714285714285
Occupation,http://data.europa.eu/esco/occupation/13da27aa-ca6a-476d-ab2c-efc9e5bd97b2,5223.7.8,sprzedawca odzieży,0.0
Occupation,http://data.europa.eu/esco/occupation/4dc6e03f-bfb0-4078-a453-01bd1cb735aa,5223.7.9,sprzedawca sprzętu komputerowego,0.0
Occupation,http://data.europa.eu/esco/occupation/3ff2fdf4-af54-4517-873d-73e9353f112e,5223.7.10,"sprzedawca gier komputerowych, multimediów i oprogramowania",0.0
Occupation,http://data.europa.eu/esco/occupation/268565be-d94f-4983-a33f-2b7dabc61f24,5223.7.11,sprzedawca w cukierni,0.0
Occupation,http://data.europa.eu/esco/occupation/773753ad-c4f7-4052-b3b4-440435199d6b,5223.7.12,sprzedawca kosmetyków i artykułów toaletowych,0.0
Occupation,http://data.europa.eu/esco/occupation/e11e5be4-49e7-48ac-8e0d-6d3ffd3dbcd0,5223.7.13,sprzedawca w delikatesach,0.0
Occupation,http://data.europa.eu/esco/occupation/8712c91f-defb-4483-9e99-d9f896664a11,5223.7.14,sprzedawca artykułów gospodarstwa domowego,0.0
Occupation,http://data.europa.eu/esco/occupation/56a535ff-189b-45da-97d4-775f78744f83,5223.7.15,sprzedawca okularów i sprzętu optycznego,0.0
Occupation,http://data.europa.eu/esco/occupation/062d666b-8b5f-4ff2-9047-113831eb3e9f,5223.7.16,sprzedawca ryb i owoców morza,0.0
Occupation,http://data.europa.eu/esco/occupation/d9fb82d0-9b07-4c38-b8e2-d146ff8850b9,5223.7.17,sprzedawca ściennych i podłogowych materiałów wykończeniowych,0.0
Occupation,http://data.europa.eu/esco/occupation/c0768628-46ad-4077-aee0-66ab6d7711df,5223.7.18,sprzedawca roślin i artykułów ogrodniczych,0.0
Occupation,http://data.europa.eu/esco/occupation/51ca3c6e-1c9b-49e4-aa09-9e77d1a59547,5223.7.19,sprzedawca warzyw i owoców,0.0
Occupation,http://data.europa.eu/esco/occupation/4b1b1c9c-579c-45c8-8a34-db39f544c031,5223.7.20,sprzedawca artykułów meblowych i wyposażenia wnętrz,0.0
Occupation,http://data.europa.eu/esco/occupation/03b9d7c4-9590-4e0d-97a7-470254e165d4,5223.7.21,sprzedawca artykułów chemiczno-metalowych,0.0
Occupation,http://data.europa.eu/esco/occupation/80fe3002-3ae4-4d3b-8969-0f2ce1049d7d,5223.7.22,sprzedawca biżuterii i zegarków,0.0
Occupation,http://data.europa.eu/esco/occupation/974494ee-5f32-4eec-9950-9d431e902dc1,5223.7.23,sprzedawca mięsa i produktów mięsnych,0.0
Occupation,http://data.europa.eu/esco/occupation/aa9c6416-6a17-4e2f-a7c4-6d47c205d480,5223.7.24,sprzedawca leków,0.0
Occupation,http://data.europa.eu/esco/occupation/6a163fef-dee8-4583-82b0-13b76d8a27b2,5223.7.25,sprzedawca samochodów i pojazdów mechanicznych,0.0
Occupation,http://data.europa.eu/esco/occupation/e02d7c8a-1e38-4a67-a6e1-f580e550238f,5223.7.26,sprzedawca w sklepie muzycznym,0.0
Occupation,http://data.europa.eu/esco/occupation/8f8455a9-d2ac-4f1c-ac83-4f4aa82b1eb7,5223.7.27,sprzedawca materiałów ortopedycznych,0.0
Occupation,http://data.europa.eu/esco/occupation/399afb40-d58b-4f4a-aa52-a0378fccaf65,5223.7.28,sprzedawca w sklepie zoologicznym,0.0
Occupation,http://data.europa.eu/esco/occupation/ccf0becd-247d-4497-9ee7-25a46c1ffb7a,5223.7.29,sprzedawca prasy i artykułów biurowych,0.0
Occupation,http://data.europa.eu/esco/occupation/4ae3ad16-2d33-406c-8497-c66f7d61b914,5223.7.30,sprzedawca w sklepie z artykułami używanymi,0.0
Occupation,http://data.europa.eu/esco/occupation/72149e37-f4f4-4570-8c17-27444160aa16,5223.7.31,sprzedawca obuwia i akcesoriów skórzanych,0.0285714285714285
Occupation,http://data.europa.eu/esco/occupation/f8304b4c-1220-4979-b2dd-47d2a2f0734a,5223.7.32,sprzedawca antyków,0.0
Occupation,http://data.europa.eu/esco/occupation/11103139-4555-4696-b331-1ee581ff9a38,5223.7.33,sprzedawca artykułów sportowych i rekreacyjnych,0.0
Occupation,http://data.europa.eu/esco/occupation/f4b4fb1d-0224-4e6b-b7c9-84bcf133be00,5223.7.34,sprzedawca akcesoriów telekomunikacyjnych,0.0
Occupation,http://data.europa.eu/esco/occupation/528f90ed-e250-48bd-aacc-ffb7b1de5654,5223.7.35,sprzedawca wyrobów włókienniczych i pasmanteryjnych,0.0
Occupation,http://data.europa.eu/esco/occupation/b674a89a-4439-4ad5-822d-518036415503,5223.7.36,sprzedawca artykułów tytoniowych,0.0
Occupation,http://data.europa.eu/esco/occupation/8269720b-49c7-4185-ad7e-05d8d31ac041,5223.7.37,sprzedawca gier i zabawek,0.0
Occupation,http://data.europa.eu/esco/occupation/547b304b-9a72-4717-9b24-b7046df5f64e,5223.7,wyspecjalizowany sprzedawca,0.00589970501474926
ISCO level 4,http://data.europa.eu/esco/isco/C5223,5223,Ekspedienci w sklepach,0.00206409863489509
ISCO level 3,http://data.europa.eu/esco/isco/C523,523,Kasjerzy i sprzedawcy biletów,0.0
Occupation,http://data.europa.eu/esco/occupation/2b871272-bd61-4206-bd1a-0b96d7023098,5230.1,kasjer/kasjerka,0.0
Occupation,http://data.europa.eu/esco/occupation/3f32394b-f1b1-48ef-96ee-74405fb7c6b6,5230.2,kasjer w kolekturze,0.0
Occupation,http://data.europa.eu/esco/occupation/612430b3-dd43-4786-b823-0466c4953f66,5230.3,kasjer biletowy,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5230,5230,Kasjerzy i sprzedawcy biletów,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C524,524,Inni sprzedawcy,0.0015673981191222546
Occupation,http://data.europa.eu/esco/occupation/d0341f2c-f797-4306-b847-411dee1058a9,5241.1,model do pozowania / modelka do pozowania,0.0
Occupation,http://data.europa.eu/esco/occupation/9af5fd79-d76e-4343-bc13-ff2d172aec62,5241.2,model/modelka,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5241,5241,Modele i modelki,0.0
Occupation,http://data.europa.eu/esco/occupation/056f1849-7ff8-4d6f-9b8a-176a610bba44,5242.1,demonstrator wyrobów,0.0
